Frequency (Hz)	Level (dB)
5717.065430	-77.399071
5722.448730	-74.264366
5727.832031	-68.290459
5733.215332	-63.628681
5738.598633	-62.578671
5743.981934	-64.588585
5749.365234	-67.632713
5754.748535	-70.731285
5760.131836	-71.600807
5765.515137	-72.609306
5770.898438	-72.761856
5776.281738	-74.736710
5781.665039	-76.380966
5787.048340	-75.735390
5792.431641	-74.019402
5797.814941	-71.233047
5803.198242	-68.358269
5808.581543	-68.106422
5813.964844	-72.296715
5819.348145	-75.443336
5824.731445	-75.453224
5830.114746	-73.963997
5835.498047	-68.597008
5840.881348	-67.325027
5846.264648	-71.857994
5851.647949	-76.822670
5857.031250	-78.893196
5862.414551	-81.184929
5867.797852	-81.993828
5873.181152	-81.688850
5878.564453	-79.562286
5883.947754	-73.174553
5889.331055	-70.943054
5894.714355	-74.869896
5900.097656	-79.344460
5905.480957	-80.821785
5910.864258	-81.790649
5916.247559	-81.682129
5921.630859	-79.618927
5927.014160	-79.796379
5932.397461	-79.927055
5937.780762	-79.716499
5943.164063	-79.983910
5948.547363	-78.296417
5953.930664	-76.069038
5959.313965	-77.095901
5964.697266	-79.425842
5970.080566	-79.870590
5975.463867	-79.116829
5980.847168	-78.337212
5986.230469	-79.809975
5991.613770	-79.942619
5996.997070	-78.399025
6002.380371	-70.552696
6007.763672	-66.650192
6013.146973	-67.111176
6018.530273	-67.752571
6023.913574	-71.210228
6029.296875	-75.200645
6034.680176	-79.693901
6040.063477	-81.817131
6045.446777	-83.098465
6050.830078	-83.723312
6056.213379	-83.790855
6061.596680	-83.020988
6066.979980	-81.165840
6072.363281	-81.755150
6077.746582	-82.270058
6083.129883	-79.107674
6088.513184	-78.538528
6093.896484	-81.233589
6099.279785	-80.490410
6104.663086	-78.900368
6110.046387	-75.521172
6115.429688	-73.088074
6120.812988	-73.152023
6126.196289	-73.626770
6131.579590	-74.282898
6136.962891	-75.102219
6142.346191	-77.909584
6147.729492	-78.118225
6153.112793	-78.731506
6158.496094	-77.813805
6163.879395	-77.255539
6169.262695	-74.869125
6174.645996	-73.453102
6180.029297	-72.978142
6185.412598	-72.312210
6190.795898	-71.973511
6196.179199	-69.818954
6201.562500	-65.722870
6206.945801	-66.441444
6212.329102	-68.941788
6217.712402	-70.189880
6223.095703	-74.255348
6228.479004	-76.115395
6233.862305	-75.375290
6239.245605	-76.690163
6244.628906	-75.666878
6250.012207	-76.782219
6255.395508	-81.710594
6260.778809	-82.411095
6266.162109	-79.497734
6271.545410	-77.031929
6276.928711	-79.493576
6282.312012	-82.707184
6287.695313	-83.297409
6293.078613	-84.256439
6298.461914	-81.702789
6303.845215	-80.760307
6309.228516	-82.970161
6314.611816	-84.364372
6319.995117	-82.700668
6325.378418	-81.192253
6330.761719	-79.813934
6336.145020	-79.539894
