Frequency (Hz)	Level (dB)
1512.707520	-55.079632
1518.090820	-53.758568
1523.474121	-59.047462
1528.857422	-60.976898
1534.240723	-60.703430
1539.624023	-60.760414
1545.007324	-56.153522
1550.390625	-52.362843
1555.773926	-54.416409
1561.157227	-51.973225
1566.540527	-52.599564
1571.923828	-53.621555
1577.307129	-46.411625
1582.690430	-46.910130
1588.073730	-53.882328
1593.457031	-57.441357
1598.840332	-58.910435
1604.223633	-63.498531
1609.606934	-64.512451
1614.990234	-59.461678
1620.373535	-51.363686
1625.756836	-52.259285
1631.140137	-57.447845
1636.523438	-52.697414
1641.906738	-47.730659
1647.290039	-51.282188
1652.673340	-52.695301
1658.056641	-46.870834
1663.439941	-46.108109
1668.823242	-51.818790
1674.206543	-52.645832
1679.589844	-51.533508
1684.973145	-57.020237
1690.356445	-62.452911
1695.739746	-63.686440
1701.123047	-63.314026
1706.506348	-62.444790
1711.889648	-56.102654
1717.272949	-53.656509
1722.656250	-57.644756
1728.039551	-60.181190
1733.422852	-56.252918
1738.806152	-52.069798
1744.189453	-54.282406
1749.572754	-55.742920
1754.956055	-50.479618
1760.339355	-48.477558
1765.722656	-45.197006
1771.105957	-38.046589
1776.489258	-37.267765
1781.872559	-44.594803
1787.255859	-53.716248
1792.639160	-55.810081
1798.022461	-57.396469
1803.405762	-60.457264
1808.789063	-62.153416
1814.172363	-63.103577
1819.555664	-62.719959
1824.938965	-61.218815
1830.322266	-59.325611
1835.705566	-56.745377
1841.088867	-44.586617
1846.472168	-40.248936
1851.855469	-46.360401
1857.238770	-53.440929
1862.622070	-45.344162
1868.005371	-46.420010
1873.388672	-56.905216
1878.771973	-58.874111
1884.155273	-59.915459
1889.538574	-60.189564
1894.921875	-55.963398
1900.305176	-57.348125
1905.688477	-62.080963
1911.071777	-61.976055
1916.455078	-61.403294
1921.838379	-62.160774
1927.221680	-58.880871
1932.604980	-55.975491
1937.988281	-59.457573
1943.371582	-61.739178
1948.754883	-59.960449
1954.138184	-53.907772
1959.521484	-51.208679
1964.904785	-56.574726
1970.288086	-59.148510
1975.671387	-58.066284
1981.054688	-56.752781
1986.437988	-54.165092
1991.821289	-49.542542
1997.204590	-48.093243
2002.587891	-52.564854
2007.971191	-58.148949
2013.354492	-63.066032
2018.737793	-63.532688
2024.121094	-61.605961
2029.504395	-55.480984
2034.887695	-53.608383
2040.270996	-61.098728
2045.654297	-65.030952
2051.037598	-64.984436
2056.420898	-62.512035
2061.804199	-57.513565
2067.187500	-57.112045
2072.570801	-50.815857
2077.954102	-45.811047
2083.337402	-49.289639
2088.720703	-52.194237
2094.104004	-48.894405
2099.487305	-53.603279
2104.870605	-52.286873
2110.253906	-50.367577
2115.637207	-50.096714
2121.020508	-54.008240
2126.403809	-59.311577
2131.787109	-63.482227
2137.170410	-65.961044
2142.553711	-65.358719
2147.937012	-61.113987
2153.320313	-57.770058
2158.703613	-57.404865
2164.086914	-62.027378
2169.470215	-65.455338
2174.853516	-65.261162
2180.236816	-65.486588
2185.620117	-67.185959
2191.003418	-67.298203
2196.386719	-67.209724
2201.770020	-67.352684
2207.153320	-66.423119
2212.536621	-63.940674
2217.919922	-60.777283
2223.303223	-57.192703
2228.686523	-57.936939
2234.069824	-56.127594
2239.453125	-55.168869
2244.836426	-54.652607
2250.219727	-58.550354
2255.603027	-61.098038
2260.986328	-64.357094
2266.369629	-66.456169
2271.752930	-65.349480
2277.136230	-65.151680
2282.519531	-63.125565
2287.902832	-62.037426
2293.286133	-65.611969
2298.669434	-66.588104
2304.052734	-66.498169
2309.436035	-67.393616
2314.819336	-67.787453
2320.202637	-67.271622
2325.585938	-63.776348
2330.969238	-54.081924
2336.352539	-50.955772
2341.735840	-56.597248
2347.119141	-53.825001
2352.502441	-52.397854
2357.885742	-59.671982
2363.269043	-60.285637
2368.652344	-56.155643
2374.035645	-50.707195
2379.418945	-51.009254
2384.802246	-54.417099
2390.185547	-61.424198
2395.568848	-65.134430
2400.952148	-67.178352
2406.335449	-67.538116
2411.718750	-67.630783
2417.102051	-67.962151
2422.485352	-67.640991
2427.868652	-68.049088
2433.251953	-68.135780
2438.635254	-66.905861
2444.018555	-66.798027
2449.401855	-67.261711
2454.785156	-66.439644
2460.168457	-59.689617
2465.551758	-52.669914
2470.935059	-52.089813
2476.318359	-48.379463
2481.701660	-53.053818
2487.084961	-62.591629
2492.468262	-63.774956
2497.851563	-63.282516
2503.234863	-60.711056
2508.618164	-60.863815
2514.001465	-59.169369
2519.384766	-58.575577
2524.768066	-63.669743
2530.151367	-66.938087
2535.534668	-66.463379
2540.917969	-67.149689
2546.301270	-67.926430
2551.684570	-68.324867
2557.067871	-68.584969
2562.451172	-67.495201
2567.834473	-66.632736
2573.217773	-66.947922
2578.601074	-58.846375
2583.984375	-57.849613
2589.367676	-65.183685
2594.750977	-65.361618
2600.134277	-64.287567
2605.517578	-62.925568
2610.900879	-65.010345
2616.284180	-62.282421
2621.667480	-58.894817
2627.050781	-53.170723
2632.434082	-56.341347
2637.817383	-62.818928
2643.200684	-61.526688
2648.583984	-63.239182
2653.967285	-62.466167
2659.350586	-62.353760
2664.733887	-58.700722
2670.117188	-54.643581
2675.500488	-56.334473
2680.883789	-56.246498
2686.267090	-58.610596
2691.650391	-58.965549
2697.033691	-61.421955
2702.416992	-63.181938
2707.800293	-63.399284
2713.183594	-66.231384
2718.566895	-67.213898
2723.950195	-68.021889
2729.333496	-67.682747
2734.716797	-65.833427
2740.100098	-62.998924
2745.483398	-64.482590
2750.866699	-68.665207
2756.250000	-68.495590
2761.633301	-65.714821
2767.016602	-63.554211
2772.399902	-66.293091
2777.783203	-68.249153
2783.166504	-67.360191
2788.549805	-64.347359
2793.933105	-63.573887
2799.316406	-67.463593
2804.699707	-68.150726
2810.083008	-65.156944
2815.466309	-64.075302
2820.849609	-64.785706
2826.232910	-64.933678
2831.616211	-61.515575
2836.999512	-54.283859
2842.382813	-52.492523
2847.766113	-60.204689
2853.149414	-64.299881
2858.532715	-67.315262
2863.916016	-65.295753
2869.299316	-64.183640
2874.682617	-68.528976
2880.065918	-69.754677
2885.449219	-69.989532
2890.832520	-70.166115
2896.215820	-68.398254
2901.599121	-69.466011
2906.982422	-70.859627
2912.365723	-71.232925
2917.749023	-71.525040
2923.132324	-70.774994
2928.515625	-68.097786
2933.898926	-60.862148
2939.282227	-60.559498
2944.665527	-67.145332
2950.048828	-62.423164
2955.432129	-60.824677
2960.815430	-66.310112
2966.198730	-69.495522
2971.582031	-70.037155
2976.965332	-69.562119
2982.348633	-65.730873
2987.731934	-64.740685
2993.115234	-66.300873
2998.498535	-64.935234
3003.881836	-64.503441
3009.265137	-62.906105
3014.648438	-62.111767
3020.031738	-63.226646
3025.415039	-62.312431
3030.798340	-66.644524
3036.181641	-69.465210
3041.564941	-67.087555
3046.948242	-68.699593
3052.331543	-69.702957
3057.714844	-68.419342
3063.098145	-69.881287
3068.481445	-70.433723
3073.864746	-67.490891
3079.248047	-63.438992
3084.631348	-65.323097
3090.014648	-65.653252
3095.397949	-61.692593
3100.781250	-60.741882
3106.164551	-65.472282
3111.547852	-68.512054
3116.931152	-67.122200
3122.314453	-68.480217
3127.697754	-69.744202
3133.081055	-67.021683
3138.464355	-58.836479
3143.847656	-54.920162
3149.230957	-57.462402
3154.614258	-65.127762
3159.997559	-67.513573
3165.380859	-68.125481
3170.764160	-67.349365
3176.147461	-65.574646
3181.530762	-65.698334
3186.914063	-67.623573
3192.297363	-69.119087
3197.680664	-66.830574
3203.063965	-64.056358
3208.447266	-63.513878
3213.830566	-62.546146
3219.213867	-66.015564
3224.597168	-69.879463
3229.980469	-70.299942
3235.363770	-69.244034
3240.747070	-69.449883
3246.130371	-70.036758
3251.513672	-70.802795
3256.896973	-71.141869
3262.280273	-71.269173
3267.663574	-70.877632
3273.046875	-69.640175
3278.430176	-70.429581
3283.813477	-70.100609
3289.196777	-66.857445
3294.580078	-62.935570
3299.963379	-63.605022
3305.346680	-67.846771
3310.729980	-64.015282
3316.113281	-64.479012
3321.496582	-69.088036
3326.879883	-68.956169
3332.263184	-68.963493
3337.646484	-69.632347
3343.029785	-69.994514
3348.413086	-69.504059
3353.796387	-64.782166
3359.179688	-62.580116
3364.562988	-66.718353
3369.946289	-68.223114
3375.329590	-67.354904
3380.712891	-68.987274
3386.096191	-71.264610
3391.479492	-70.908043
3396.862793	-69.535011
3402.246094	-69.259460
3407.629395	-66.557343
3413.012695	-66.172020
3418.395996	-64.727600
3423.779297	-66.626877
3429.162598	-71.428413
3434.545898	-73.221878
3439.929199	-73.555550
3445.312500	-73.517204
3450.695801	-73.388077
3456.079102	-73.928719
3461.462402	-74.097725
3466.845703	-70.705986
3472.229004	-69.817223
3477.612305	-73.178307
3482.995605	-71.808548
