Frequency (Hz)	Level (dB)
2675.500488	-53.115807
2680.883789	-55.992962
2686.267090	-59.735310
2691.650391	-63.190548
2697.033691	-62.849266
2702.416992	-63.122368
2707.800293	-67.669495
2713.183594	-66.555176
2718.566895	-64.638550
2723.950195	-65.202240
2729.333496	-66.190498
2734.716797	-63.397457
2740.100098	-57.875904
2745.483398	-57.990131
2750.866699	-64.138939
2756.250000	-68.427414
2761.633301	-67.859657
2767.016602	-66.150269
2772.399902	-64.342888
2777.783203	-60.797554
2783.166504	-58.641716
2788.549805	-61.029396
2793.933105	-61.442535
2799.316406	-59.555687
2804.699707	-58.857647
2810.083008	-61.142365
2815.466309	-63.938606
2820.849609	-64.224678
2826.232910	-63.106400
2831.616211	-63.419163
2836.999512	-59.850643
2842.382813	-61.473454
2847.766113	-67.417290
2853.149414	-65.923538
2858.532715	-62.223354
2863.916016	-65.199860
2869.299316	-70.018745
2874.682617	-67.915680
2880.065918	-67.553535
2885.449219	-69.232185
2890.832520	-68.188034
2896.215820	-62.916786
2901.599121	-59.389046
2906.982422	-62.182301
2912.365723	-66.159248
2917.749023	-62.511196
2923.132324	-61.619465
2928.515625	-65.743645
2933.898926	-67.557091
2939.282227	-67.621010
2944.665527	-65.286140
2950.048828	-60.952816
2955.432129	-60.791729
2960.815430	-61.108009
2966.198730	-59.563473
2971.582031	-60.794945
2976.965332	-61.008781
2982.348633	-58.652309
2987.731934	-54.108978
2993.115234	-53.390621
2998.498535	-52.324356
3003.881836	-54.920357
3009.265137	-61.630730
3014.648438	-60.899826
3020.031738	-62.803383
3025.415039	-61.066158
3030.798340	-56.867218
3036.181641	-60.079834
3041.564941	-67.921806
3046.948242	-66.949417
3052.331543	-65.243370
3057.714844	-63.752209
3063.098145	-65.298752
3068.481445	-66.981667
3073.864746	-65.625404
3079.248047	-63.173470
3084.631348	-59.382664
3090.014648	-60.879299
3095.397949	-61.762550
3100.781250	-63.833244
3106.164551	-64.555206
3111.547852	-63.745960
3116.931152	-60.870602
3122.314453	-58.360569
3127.697754	-59.906864
3133.081055	-61.355610
3138.464355	-60.317478
3143.847656	-60.050308
3149.230957	-58.405670
3154.614258	-55.776581
3159.997559	-53.004955
3165.380859	-49.502804
3170.764160	-51.292412
3176.147461	-55.877903
3181.530762	-54.914185
3186.914063	-56.593021
3192.297363	-62.328911
3197.680664	-65.340332
3203.063965	-64.352722
3208.447266	-60.352524
3213.830566	-62.341915
3219.213867	-67.577194
3224.597168	-67.888863
3229.980469	-65.518425
3235.363770	-62.806286
3240.747070	-63.687958
3246.130371	-68.653183
3251.513672	-71.627243
3256.896973	-71.051346
3262.280273	-68.384674
3267.663574	-67.633865
3273.046875	-66.677872
3278.430176	-64.258293
3283.813477	-66.688759
3289.196777	-69.191048
3294.580078	-67.760735
3299.963379	-68.935455
3305.346680	-69.157135
3310.729980	-63.377666
3316.113281	-63.300632
3321.496582	-68.716240
3326.879883	-69.555893
3332.263184	-65.750839
3337.646484	-64.731758
3343.029785	-66.452873
3348.413086	-67.499275
3353.796387	-67.805687
3359.179688	-61.844028
3364.562988	-55.697330
3369.946289	-56.762154
3375.329590	-65.461029
3380.712891	-69.197639
3386.096191	-69.976616
3391.479492	-65.076096
3396.862793	-62.958817
3402.246094	-66.390503
3407.629395	-70.158501
3413.012695	-69.510529
3418.395996	-65.795807
3423.779297	-64.214828
3429.162598	-64.730888
3434.545898	-69.040398
3439.929199	-71.080009
3445.312500	-69.851021
3450.695801	-65.669518
3456.079102	-58.632645
3461.462402	-56.733555
3466.845703	-59.116108
3472.229004	-61.201145
3477.612305	-62.402687
3482.995605	-67.221001
3488.378906	-69.253365
3493.762207	-61.311031
3499.145508	-56.620487
3504.528809	-60.408810
3509.912109	-63.987270
3515.295410	-61.367535
3520.678711	-58.681030
3526.062012	-59.134193
3531.445313	-61.874462
3536.828613	-60.524681
3542.211914	-55.167881
3547.595215	-53.132854
3552.978516	-51.548199
3558.361816	-52.669720
3563.745117	-56.842674
3569.128418	-55.307732
3574.511719	-53.821331
3579.895020	-56.459621
3585.278320	-60.181564
3590.661621	-63.211433
3596.044922	-63.693684
3601.428223	-59.793819
3606.811523	-60.118103
3612.194824	-65.973282
3617.578125	-66.408554
3622.961426	-66.540123
3628.344727	-67.644684
3633.728027	-65.204590
3639.111328	-65.584602
3644.494629	-69.476395
3649.877930	-71.427399
3655.261230	-64.484612
3660.644531	-60.392399
3666.027832	-60.756630
3671.411133	-61.912876
3676.794434	-66.792091
3682.177734	-72.035057
3687.561035	-74.211716
3692.944336	-72.410179
3698.327637	-71.197838
3703.710938	-72.352089
3709.094238	-67.709183
3714.477539	-64.688248
3719.860840	-64.897705
3725.244141	-58.738556
3730.627441	-56.265015
3736.010742	-59.539890
3741.394043	-64.031433
3746.777344	-63.698143
3752.160645	-61.706547
3757.543945	-61.102783
3762.927246	-65.468117
3768.310547	-68.407539
3773.693848	-65.121750
3779.077148	-68.590378
3784.460449	-72.979294
3789.843750	-69.400055
3795.227051	-70.473007
3800.610352	-72.324547
3805.993652	-64.604492
3811.376953	-58.807571
3816.760254	-58.968353
3822.143555	-63.649414
3827.526855	-69.778633
3832.910156	-71.134918
3838.293457	-69.633781
3843.676758	-66.534271
3849.060059	-63.690292
3854.443359	-67.611595
3859.826660	-73.466515
3865.209961	-72.692467
3870.593262	-69.977180
3875.976563	-66.030937
3881.359863	-58.291828
3886.743164	-56.714054
3892.126465	-62.374340
3897.509766	-67.619942
3902.893066	-67.391937
3908.276367	-69.496498
3913.659668	-71.110535
3919.042969	-68.578636
3924.426270	-59.054588
3929.809570	-56.596500
3935.192871	-62.644981
3940.576172	-68.069946
3945.959473	-66.409943
3951.342773	-65.293114
3956.726074	-62.971016
3962.109375	-60.767708
3967.492676	-61.176842
3972.875977	-61.094719
3978.259277	-58.230648
3983.642578	-60.637638
3989.025879	-66.006615
3994.409180	-64.634247
3999.792480	-64.339264
4005.175781	-60.775795
4010.559082	-55.899380
4015.942383	-56.181335
4021.325684	-60.692520
4026.708984	-61.709461
4032.092285	-64.677025
4037.475586	-67.085274
4042.858887	-66.139305
4048.242188	-68.939926
4053.625488	-71.437538
4059.008789	-69.775047
4064.392090	-65.435509
4069.775391	-66.159813
4075.158691	-65.638336
4080.541992	-62.421093
4085.925293	-63.290951
4091.308594	-68.372719
4096.691895	-70.591583
4102.075195	-69.986694
4107.458496	-66.787575
4112.841797	-60.775051
4118.225098	-59.631134
4123.608398	-64.069321
4128.991699	-69.921906
4134.375000	-72.154358
4139.758301	-71.541710
4145.141602	-70.659904
4150.524902	-69.690636
4155.908203	-70.980576
4161.291504	-69.189362
4166.674805	-62.816181
4172.058105	-61.947060
4177.441406	-63.380093
4182.824707	-61.387592
4188.208008	-59.347172
4193.591309	-57.926151
4198.974609	-57.107620
4204.357910	-60.258877
4209.741211	-60.492256
4215.124512	-58.199245
4220.507813	-61.829910
4225.891113	-65.700729
4231.274414	-63.948296
4236.657715	-63.960106
4242.041016	-60.159599
4247.424316	-56.494125
4252.807617	-55.788162
4258.190918	-60.091770
4263.574219	-64.092659
4268.957520	-64.091789
4274.340820	-65.576241
4279.724121	-61.180397
4285.107422	-57.643269
4290.490723	-60.996014
4295.874023	-68.793526
4301.257324	-71.202835
4306.640625	-70.444496
4312.023926	-69.056999
4317.407227	-64.224121
4322.790527	-62.240807
4328.173828	-63.299484
4333.557129	-67.445747
4338.940430	-70.492722
4344.323730	-72.023102
4349.707031	-72.113647
4355.090332	-71.025101
4360.473633	-69.578751
4365.856934	-70.462646
4371.240234	-70.926216
4376.623535	-69.554390
4382.006836	-70.538231
4387.390137	-73.695099
4392.773438	-74.952560
4398.156738	-74.465988
4403.540039	-72.333572
4408.923340	-67.267715
4414.306641	-63.017235
4419.689941	-64.334419
4425.073242	-69.957756
4430.456543	-70.751564
4435.839844	-71.209236
4441.223145	-70.134560
4446.606445	-69.947670
4451.989746	-69.381142
4457.373047	-68.839272
4462.756348	-69.521324
4468.139648	-71.130669
4473.522949	-72.824425
4478.906250	-73.391968
4484.289551	-73.807465
4489.672852	-73.872414
4495.056152	-69.512352
4500.439453	-62.865032
4505.822754	-58.829216
4511.206055	-59.359165
4516.589355	-64.164948
4521.972656	-70.377556
4527.355957	-73.168816
4532.739258	-73.422264
4538.122559	-73.927139
4543.505859	-74.167015
4548.889160	-72.192947
4554.272461	-71.666344
4559.655762	-69.091179
4565.039063	-66.872368
4570.422363	-65.890541
4575.805664	-65.859489
4581.188965	-69.491844
4586.572266	-72.534821
4591.955566	-74.922005
4597.338867	-76.510017
4602.722168	-76.111069
4608.105469	-74.808968
4613.488770	-67.851616
4618.872070	-62.310493
4624.255371	-65.027985
4629.638672	-70.515442
4635.021973	-72.087685
4640.405273	-73.512794
4645.788574	-76.663780
4651.171875	-78.780373
4656.555176	-77.578003
4661.938477	-76.180557
4667.321777	-76.140411
4672.705078	-75.200920
4678.088379	-71.155777
4683.471680	-71.722694
4688.854980	-70.685280
4694.238281	-67.929085
4699.621582	-67.760834
