Frequency (Hz)	Level (dB)
6325.378418	-154.198914
6330.761719	-156.028595
6336.145020	-156.125122
6341.528320	-155.775024
6346.911621	-155.140213
6352.294922	-152.169052
6357.678223	-151.664505
6363.061523	-151.426727
6368.444824	-150.224823
6373.828125	-149.063004
6379.211426	-148.392319
6384.594727	-147.163528
6389.978027	-147.516708
6395.361328	-146.606705
6400.744629	-144.913193
6406.127930	-142.763458
6411.511230	-137.951767
6416.894531	-137.305679
6422.277832	-142.375168
6427.661133	-146.032074
6433.044434	-145.755951
6438.427734	-142.509659
6443.811035	-143.824615
6449.194336	-147.479858
6454.577637	-148.613968
6459.960938	-148.556580
6465.344238	-146.532227
6470.727539	-147.237564
6476.110840	-147.725388
6481.494141	-145.891220
6486.877441	-139.477386
6492.260742	-139.489578
6497.644043	-145.321701
6503.027344	-147.652176
6508.410645	-145.377792
6513.793945	-143.841202
6519.177246	-142.979019
6524.560547	-142.282852
6529.943848	-145.073975
6535.327148	-148.484039
6540.710449	-151.632462
6546.093750	-151.737915
6551.477051	-149.491348
6556.860352	-150.084976
6562.243652	-152.220139
6567.626953	-151.490540
6573.010254	-151.275879
6578.393555	-150.046631
6583.776855	-147.124939
6589.160156	-145.415634
6594.543457	-147.417053
6599.926758	-149.248962
6605.310059	-149.258865
6610.693359	-149.445175
6616.076660	-150.021240
6621.459961	-149.800781
6626.843262	-150.509308
6632.226563	-150.817596
6637.609863	-150.235687
6642.993164	-149.444885
6648.376465	-148.383957
6653.759766	-146.897919
6659.143066	-145.256912
6664.526367	-142.318069
6669.909668	-142.440720
6675.292969	-143.574600
6680.676270	-143.232391
6686.059570	-141.646912
6691.442871	-140.793152
6696.826172	-142.046616
6702.209473	-142.504028
6707.592773	-142.334885
6712.976074	-141.780655
6718.359375	-142.106964
6723.742676	-142.541702
6729.125977	-143.082458
6734.509277	-143.240707
6739.892578	-143.410065
6745.275879	-144.368118
6750.659180	-144.732254
6756.042480	-144.388321
6761.425781	-144.490631
6766.809082	-145.222031
6772.192383	-146.623825
6777.575684	-146.237808
6782.958984	-146.464600
6788.342285	-147.066208
6793.725586	-148.406235
6799.108887	-149.062439
6804.492188	-150.457886
6809.875488	-152.193954
6815.258789	-153.058823
6820.642090	-152.875809
6826.025391	-153.740021
6831.408691	-152.160828
6836.791992	-150.887451
6842.175293	-152.784988
6847.558594	-152.497665
6852.941895	-148.887924
6858.325195	-145.553528
6863.708496	-144.689743
6869.091797	-146.773300
6874.475098	-151.624100
6879.858398	-152.595490
6885.241699	-154.058456
6890.625000	-158.071320
6896.008301	-156.270416
6901.391602	-156.278854
6906.774902	-158.824097
6912.158203	-156.066437
6917.541504	-154.542847
6922.924805	-155.151520
6928.308105	-156.790100
6933.691406	-159.525818
6939.074707	-158.908112
6944.458008	-155.997864
6949.841309	-157.664490
6955.224609	-160.718384
6960.607910	-160.611954
6965.991211	-161.706009
6971.374512	-160.458344
6976.757813	-158.557526
6982.141113	-156.765518
6987.524414	-156.166779
6992.907715	-154.529373
6998.291016	-153.783737
7003.674316	-154.738647
7009.057617	-157.493088
7014.440918	-156.919128
7019.824219	-154.719986
7025.207520	-153.403976
7030.590820	-152.368118
7035.974121	-150.456512
7041.357422	-148.566559
7046.740723	-147.431824
7052.124023	-146.569733
7057.507324	-144.798431
7062.890625	-142.906570
7068.273926	-142.659134
7073.657227	-143.423218
7079.040527	-143.231277
7084.423828	-142.453934
7089.807129	-141.127396
7095.190430	-141.423798
7100.573730	-142.532562
7105.957031	-142.570068
7111.340332	-141.725021
7116.723633	-141.851929
7122.106934	-144.110184
7127.490234	-145.149414
7132.873535	-145.936935
7138.256836	-144.650589
7143.640137	-142.209000
7149.023438	-144.108856
7154.406738	-143.615967
7159.790039	-142.296204
7165.173340	-143.381882
7170.556641	-143.223572
7175.939941	-142.582062
7181.323242	-142.224152
7186.706543	-139.400665
7192.089844	-137.493469
7197.473145	-140.201355
7202.856445	-141.527557
7208.239746	-142.026520
7213.623047	-142.095581
7219.006348	-142.507614
7224.389648	-140.530853
7229.772949	-140.223618
7235.156250	-143.177368
7240.539551	-144.400803
7245.922852	-144.947128
7251.306152	-144.483948
7256.689453	-143.673080
7262.072754	-144.796524
7267.456055	-146.734192
7272.839355	-147.289413
7278.222656	-147.509995
7283.605957	-147.288208
7288.989258	-146.181046
7294.372559	-145.744400
7299.755859	-147.607498
7305.139160	-148.254898
7310.522461	-148.027237
7315.905762	-148.384567
7321.289063	-149.200897
7326.672363	-148.925354
7332.055664	-148.966171
7337.438965	-146.745224
7342.822266	-145.636475
7348.205566	-149.050278
7353.588867	-150.039124
7358.972168	-147.117508
7364.355469	-141.524155
7369.738770	-141.746429
7375.122070	-146.907150
7380.505371	-149.172485
7385.888672	-150.687729
7391.271973	-149.228958
7396.655273	-147.163437
7402.038574	-149.884964
7407.421875	-151.591019
7412.805176	-150.752258
7418.188477	-149.358948
7423.571777	-151.535629
7428.955078	-153.729111
7434.338379	-155.013504
7439.721680	-154.707077
7445.104980	-154.585052
7450.488281	-154.727783
7455.871582	-152.780991
7461.254883	-147.749710
7466.638184	-144.882889
7472.021484	-148.345718
7477.404785	-150.328568
7482.788086	-150.270035
7488.171387	-145.955261
7493.554688	-143.334396
7498.937988	-145.931595
7504.321289	-146.165192
7509.704590	-146.381714
7515.087891	-148.750443
7520.471191	-149.847961
7525.854492	-149.268127
7531.237793	-147.953690
7536.621094	-148.187408
7542.004395	-147.840195
7547.387695	-148.172058
7552.770996	-147.216721
7558.154297	-145.680786
7563.537598	-138.114487
7568.920898	-137.687531
7574.304199	-144.572861
7579.687500	-147.514572
7585.070801	-145.914383
7590.454102	-140.586899
7595.837402	-141.239944
7601.220703	-146.501297
7606.604004	-146.971436
7611.987305	-148.754959
7617.370605	-149.349594
7622.753906	-149.992279
7628.137207	-149.894455
7633.520508	-150.306717
7638.903809	-150.197601
7644.287109	-148.543213
7649.670410	-146.025711
7655.053711	-145.207047
7660.437012	-144.081924
7665.820313	-141.299652
7671.203613	-143.644806
7676.586914	-148.226486
7681.970215	-149.462677
7687.353516	-149.778976
7692.736816	-149.367157
7698.120117	-150.737228
7703.503418	-151.877441
7708.886719	-152.684021
7714.270020	-152.537781
7719.653320	-152.228668
7725.036621	-147.470001
7730.419922	-139.400146
7735.803223	-139.662521
7741.186523	-146.898270
7746.569824	-149.353836
7751.953125	-147.385406
7757.336426	-139.790970
7762.719727	-136.379181
7768.103027	-140.752182
7773.486328	-149.197723
7778.869629	-150.851730
7784.252930	-150.485458
7789.636230	-148.611099
7795.019531	-149.382050
7800.402832	-151.045685
7805.786133	-150.106186
7811.169434	-146.178894
7816.552734	-140.943588
7821.936035	-142.707718
7827.319336	-147.215485
7832.702637	-147.163498
7838.085938	-146.643585
7843.469238	-144.578400
7848.852539	-144.788528
7854.235840	-145.441895
7859.619141	-143.910477
7865.002441	-138.163010
7870.385742	-138.169800
7875.769043	-143.361984
7881.152344	-144.488770
7886.535645	-142.080811
7891.918945	-141.056778
7897.302246	-142.701965
7902.685547	-142.515488
7908.068848	-143.286346
7913.452148	-143.658401
7918.835449	-144.650497
7924.218750	-144.159729
7929.602051	-140.203278
7934.985352	-141.204559
7940.368652	-145.626205
7945.751953	-146.499069
7951.135254	-147.183487
7956.518555	-147.827881
7961.901855	-147.585571
7967.285156	-147.581848
7972.668457	-149.187042
7978.051758	-150.847900
7983.435059	-151.565399
7988.818359	-152.265366
7994.201660	-152.221909
7999.584961	-150.698822
8004.968262	-151.088608
8010.351563	-150.256851
8015.734863	-147.994003
8021.118164	-148.838074
8026.501465	-148.507965
8031.884766	-147.000839
8037.268066	-145.280609
8042.651367	-142.774445
8048.034668	-142.819992
8053.417969	-143.319321
8058.801270	-142.872620
8064.184570	-140.716232
8069.567871	-139.517853
8074.951172	-142.087128
8080.334473	-142.984055
8085.717773	-142.785782
8091.101074	-142.139313
8096.484375	-144.280289
8101.867676	-145.282944
8107.250977	-145.459885
8112.634277	-146.384521
8118.017578	-147.789169
8123.400879	-148.132248
8128.784180	-148.668381
8134.167480	-148.468887
8139.550781	-146.946304
8144.934082	-146.791611
8150.317383	-148.665894
8155.700684	-145.826920
8161.083984	-146.047165
8166.467285	-146.342529
8171.850586	-147.051422
8177.233887	-147.692093
8182.617188	-149.943329
8188.000488	-152.432663
8193.383789	-152.887436
8198.767090	-152.221054
8204.150391	-152.836426
8209.533691	-152.459030
8214.916992	-150.601547
8220.300293	-151.889404
8225.683594	-151.926102
8231.066895	-149.167419
8236.450195	-146.330032
8241.833496	-145.400787
8247.216797	-147.071136
8252.600098	-150.286209
8257.983398	-149.622147
8263.366699	-150.181580
8268.750000	-151.931854
8274.133301	-151.582214
8279.516602	-151.516296
8284.899902	-151.977600
8290.283203	-149.935928
8295.666504	-148.790009
8301.049805	-149.833466
8306.433105	-152.373230
8311.816406	-154.413635
8317.199707	-154.719467
8322.583008	-153.497833
8327.966309	-153.678848
8333.349609	-153.307098
8338.732910	-152.468765
8344.116211	-152.949585
8349.499512	-152.428268
8354.882813	-151.103745
8360.266113	-149.605911
8365.649414	-149.730957
8371.032715	-150.097778
8376.416016	-150.461182
8381.799316	-149.990448
8387.182617	-150.414993
8392.565918	-145.697266
8397.949219	-144.551559
8403.332520	-144.954422
8408.715820	-146.526764
8414.099121	-146.789978
8419.482422	-144.216385
8424.865723	-144.492508
8430.249023	-145.050354
8435.632324	-144.835144
8441.015625	-143.185593
8446.398926	-139.827438
8451.782227	-142.443497
8457.165527	-144.633743
8462.548828	-142.605621
8467.932129	-138.678207
8473.315430	-140.969650
8478.698730	-145.898254
8484.082031	-146.643005
8489.465332	-142.997025
8494.848633	-142.233994
8500.231934	-148.473663
8505.615234	-153.006897
8510.998535	-154.197800
8516.381836	-150.556519
8521.765137	-147.802979
8527.148438	-150.685135
8532.531738	-150.711868
8537.915039	-149.363358
8543.298340	-149.594727
8548.681641	-148.936859
8554.064941	-148.126450
8559.448242	-147.344620
8564.831543	-144.694931
8570.214844	-142.032043
8575.598145	-142.836639
8580.981445	-145.563858
8586.364746	-146.704865
8591.748047	-147.170502
8597.131348	-147.528976
8602.514648	-143.596954
8607.897949	-142.830429
8613.281250	-147.232224
8618.664551	-148.784943
8624.047852	-149.132050
8629.431152	-148.647018
8634.814453	-147.853043
8640.197754	-149.094330
8645.581055	-150.717407
8650.964355	-152.052734
8656.347656	-153.471207
8661.730957	-152.852264
8667.114258	-148.323700
8672.497559	-148.372559
8677.880859	-153.206268
8683.264160	-153.552551
8688.647461	-152.586319
8694.030762	-151.884293
8699.414063	-152.784241
8704.797363	-152.601578
8710.180664	-151.742416
8715.563965	-145.991287
8720.947266	-144.239777
8726.330566	-149.186462
8731.713867	-150.976974
8737.097168	-147.732834
8742.480469	-142.115982
8747.863770	-142.652115
8753.247070	-148.384369
8758.630371	-150.576691
8764.013672	-151.364899
8769.396973	-146.349670
8774.780273	-142.681137
8780.163574	-145.879868
8785.546875	-150.691940
8790.930176	-150.923203
8796.313477	-150.363281
8801.696777	-148.734238
8807.080078	-148.594406
8812.463379	-150.415253
8817.846680	-151.292633
8823.229980	-151.714523
8828.613281	-151.538712
8833.996582	-151.049011
8839.379883	-149.171036
8844.763184	-147.491257
8850.146484	-148.170410
8855.529785	-147.835083
8860.913086	-146.685913
8866.296387	-141.164917
8871.679688	-138.616257
8877.062988	-141.037338
8882.446289	-140.821548
8887.829590	-141.010696
8893.212891	-143.680649
8898.596191	-145.715485
8903.979492	-146.034027
8909.362793	-144.962799
8914.746094	-146.267715
8920.129395	-148.281952
8925.512695	-148.535431
8930.895996	-146.230194
8936.279297	-146.558929
8941.662598	-140.378052
8947.045898	-139.899765
8952.429199	-146.705353
8957.812500	-149.331696
8963.195801	-148.582993
8968.579102	-145.931519
8973.962402	-146.350739
8979.345703	-148.112717
8984.729004	-147.336990
8990.112305	-146.841309
8995.495605	-145.980423
9000.878906	-145.099182
9006.262207	-144.233734
9011.645508	-145.226395
9017.028809	-145.785278
9022.412109	-145.306702
9027.795410	-144.935974
9033.178711	-145.118149
9038.562012	-143.796188
9043.945313	-139.485352
9049.328613	-140.796280
9054.711914	-145.601669
9060.095215	-146.544586
9065.478516	-147.561646
9070.861816	-147.933395
9076.245117	-148.970047
9081.628418	-150.198593
9087.011719	-151.037766
9092.395020	-151.134628
9097.778320	-150.839325
9103.161621	-150.095673
9108.544922	-146.212006
9113.928223	-145.775696
9119.311523	-145.876923
9124.694824	-147.273514
9130.078125	-148.294708
9135.461426	-147.109253
9140.844727	-145.173309
9146.228027	-147.213196
9151.611328	-148.076004
9156.994629	-147.071625
9162.377930	-144.997009
9167.761230	-139.200821
9173.144531	-138.686325
9178.527832	-144.324661
9183.911133	-147.254730
9189.294434	-144.798340
9194.677734	-140.010727
9200.061035	-141.496368
9205.444336	-145.915512
9210.827637	-146.981171
9216.210938	-147.226807
9221.594238	-145.723328
9226.977539	-146.423859
9232.360840	-148.307053
9237.744141	-147.987076
9243.127441	-143.506958
9248.510742	-143.785568
9253.894043	-149.022110
9259.277344	-150.698654
9264.660645	-150.649536
9270.043945	-149.664734
9275.427246	-146.720383
9280.810547	-145.730316
9286.193848	-148.298981
9291.577148	-151.670227
9296.960449	-152.998779
9302.343750	-151.864975
9307.727051	-147.642319
9313.110352	-148.297958
9318.493652	-151.973297
9323.876953	-151.119095
9329.260254	-151.281601
9334.643555	-153.008636
9340.026855	-152.165100
9345.410156	-147.771652
9350.793457	-150.187607
9356.176758	-154.233078
9361.560059	-153.821655
9366.943359	-153.014877
9372.326660	-152.171448
9377.709961	-150.847427
9383.093262	-150.278076
9388.476563	-148.197067
9393.859863	-145.380188
9399.243164	-146.206955
9404.626465	-145.984879
9410.009766	-144.735199
9415.393066	-142.486084
9420.776367	-138.630951
9426.159668	-139.206680
9431.542969	-141.357834
9436.926270	-141.497330
9442.309570	-139.967117
9447.692871	-139.217133
9453.076172	-141.801010
9458.459473	-143.065445
9463.842773	-143.505768
9469.226074	-143.476059
9474.609375	-145.399948
9479.992676	-146.614655
9485.375977	-147.905869
9490.759277	-148.837906
9496.142578	-149.608963
9501.525879	-150.821014
9506.909180	-151.560135
9512.292480	-150.643570
9517.675781	-148.392685
9523.059082	-148.427917
9528.442383	-151.001144
9533.825684	-147.324524
9539.208984	-147.231552
9544.592285	-147.476624
9549.975586	-148.342590
9555.358887	-148.740219
9560.742188	-151.129761
9566.125488	-154.224701
9571.508789	-155.260468
9576.892090	-154.325729
9582.275391	-154.648438
9587.658691	-152.341629
9593.041992	-148.540512
9598.425293	-149.969025
9603.808594	-154.416321
9609.191895	-153.597183
9614.575195	-151.459625
9619.958496	-151.890427
9625.341797	-153.705490
9630.725098	-155.730667
9636.108398	-154.550247
9641.491699	-155.330551
9646.875000	-158.512192
9652.258301	-156.451385
9657.641602	-155.665955
9663.024902	-156.889572
9668.408203	-156.292953
9673.791504	-154.414001
9679.174805	-153.737885
9684.558105	-155.714157
9689.941406	-155.860931
9695.324707	-151.723358
9700.708008	-150.313080
9706.091309	-153.660278
9711.474609	-155.332687
9716.857910	-154.617004
9722.241211	-154.105988
9727.624512	-153.547745
9733.007813	-151.249008
9738.391113	-148.851318
9743.774414	-148.051575
9749.157715	-147.408920
9754.541016	-146.971573
9759.924316	-146.227829
9765.307617	-148.289536
9770.690918	-145.351852
9776.074219	-145.229370
9781.457520	-146.721252
9786.840820	-147.732803
9792.224121	-147.333450
9797.607422	-146.714096
9802.990723	-146.285400
9808.374023	-145.718292
9813.757324	-145.681778
9819.140625	-144.747452
9824.523926	-142.938660
9829.907227	-142.977554
9835.290527	-142.899078
9840.673828	-141.777054
9846.057129	-139.653854
9851.440430	-139.899292
9856.823730	-141.006332
9862.207031	-140.672119
9867.590332	-138.633255
9872.973633	-138.042206
9878.356934	-140.907455
9883.740234	-142.249359
9889.123535	-142.597504
9894.506836	-141.153625
9899.890137	-139.022919
9905.273438	-141.896240
9910.656738	-143.243393
9916.040039	-143.183365
9921.423340	-145.858810
9926.806641	-146.891663
9932.189941	-147.829361
9937.573242	-148.994583
9942.956543	-147.167892
9948.339844	-144.813293
9953.723145	-146.064560
9959.106445	-149.253265
9964.489746	-150.396729
9969.873047	-150.036713
9975.256348	-150.247040
9980.639648	-149.385880
9986.022949	-149.012070
9991.406250	-150.065521
9996.789551	-149.317642
10002.172852	-147.069809
10007.556152	-143.842896
10012.939453	-141.316727
10018.322754	-142.369720
10023.706055	-146.150681
10029.089355	-148.916199
10034.472656	-150.428940
10039.855957	-150.267578
10045.239258	-149.507217
10050.622559	-150.001175
10056.005859	-152.077652
10061.389160	-152.530823
10066.772461	-150.508881
10072.155762	-148.985306
10077.539063	-149.589005
10082.922363	-149.712799
10088.305664	-149.380951
10093.688965	-143.234283
10099.072266	-141.557465
10104.455566	-146.818817
10109.838867	-149.627045
10115.222168	-147.121414
10120.605469	-141.537201
10125.988770	-142.094421
10131.372070	-147.952087
10136.755371	-150.983643
10142.138672	-152.576920
10147.521973	-149.760803
10152.905273	-146.586060
10158.288574	-149.911835
10163.671875	-154.945587
10169.055176	-155.335922
10174.438477	-154.911652
10179.821777	-151.630219
10185.205078	-151.758835
10190.588379	-156.632858
10195.971680	-156.099640
10201.354980	-154.827713
10206.738281	-153.578125
10212.121582	-150.954971
10217.504883	-145.559921
10222.888184	-142.747879
10228.271484	-145.969040
10233.654785	-147.262817
10239.038086	-146.491425
10244.421387	-141.923904
10249.804688	-139.379807
10255.187988	-140.842392
10260.571289	-140.129562
10265.954590	-140.773178
10271.337891	-143.428909
10276.721191	-144.609985
10282.104492	-144.228973
10287.487793	-142.588242
10292.871094	-142.497040
10298.254395	-142.158142
10303.637695	-142.311707
10309.020996	-141.382767
10314.404297	-141.903336
10319.787598	-139.996033
10325.170898	-139.940155
10330.554199	-142.755798
10335.937500	-144.110443
10341.320801	-143.894623
10346.704102	-139.033875
10352.087402	-139.617172
10357.470703	-145.131104
10362.854004	-145.170425
10368.237305	-147.302872
10373.620605	-148.104355
10379.003906	-148.275574
10384.387207	-148.056625
10389.770508	-148.842819
10395.153809	-149.252335
10400.537109	-148.458099
10405.920410	-146.160889
10411.303711	-145.753021
10416.687012	-146.188049
10422.070313	-144.238708
10427.453613	-146.264343
10432.836914	-149.265686
10438.220215	-149.619171
10443.603516	-148.605850
10448.986816	-145.913254
10454.370117	-147.871689
10459.753418	-151.351166
10465.136719	-152.483490
10470.520020	-152.332626
10475.903320	-152.528656
10481.286621	-150.830688
10486.669922	-145.464737
10492.053223	-145.416870
10497.436523	-148.961792
10502.819824	-149.960251
10508.203125	-149.698700
10513.586426	-145.377121
10518.969727	-142.444077
10524.353027	-146.048141
10529.736328	-150.557022
10535.119629	-150.196762
10540.502930	-148.888428
10545.886230	-145.199966
10551.269531	-145.016785
10556.652832	-149.484161
10562.036133	-150.719452
10567.419434	-147.168335
10572.802734	-141.270279
10578.186035	-142.735367
10583.569336	-149.165558
10588.952637	-149.942368
10594.335938	-150.083496
10599.719238	-148.900757
10605.102539	-150.581360
10610.485840	-153.032974
10615.869141	-151.822525
10621.252441	-144.379410
10626.635742	-144.308594
10632.019043	-150.638092
10637.402344	-152.265610
10642.785645	-148.548691
10648.168945	-146.977234
10653.552246	-147.983215
10658.935547	-147.672913
10664.318848	-147.649170
10669.702148	-147.290421
10675.085449	-147.683548
10680.468750	-146.233124
10685.852051	-140.425217
10691.235352	-141.342224
10696.618652	-147.616760
10702.001953	-148.169373
10707.385254	-147.759827
10712.768555	-147.989395
10718.151855	-145.399887
10723.535156	-140.782410
10728.918457	-143.586426
10734.301758	-150.139648
10739.685059	-150.475388
10745.068359	-150.601593
10750.451660	-150.129608
10755.834961	-146.085068
10761.218262	-147.070190
10766.601563	-146.121048
10771.984863	-142.188522
10777.368164	-146.097794
10782.751465	-152.247040
10788.134766	-151.610626
10793.518066	-148.160431
10798.901367	-142.978333
10804.284668	-144.358795
10809.667969	-150.340790
10815.051270	-150.798904
10820.434570	-148.392624
10825.817871	-147.776611
10831.201172	-152.592148
10836.584473	-155.535156
10841.967773	-155.894440
10847.351074	-154.533676
10852.734375	-153.784973
10858.117676	-154.761673
10863.500977	-154.041565
10868.884277	-152.364090
10874.267578	-150.435623
10879.650879	-150.590057
10885.034180	-148.650421
10890.417480	-146.148163
10895.800781	-143.434814
10901.184082	-143.040771
10906.567383	-145.833038
10911.950684	-142.788696
10917.333984	-143.230576
10922.717285	-143.448364
10928.100586	-144.010330
10933.483887	-144.568527
10938.867188	-146.920868
10944.250488	-149.761368
10949.633789	-150.781036
10955.017090	-150.533218
10960.400391	-151.562592
10965.783691	-151.113251
10971.166992	-149.428146
10976.550293	-151.449356
10981.933594	-153.242737
10987.316895	-151.285904
10992.700195	-149.194229
10998.083496	-149.263077
11003.466797	-151.350845
11008.850098	-154.173141
11014.233398	-154.350647
11019.616699	-154.986633
11025.000000	-155.851257
11030.383301	-155.021576
11035.766602	-155.133545
11041.149902	-156.299866
11046.533203	-153.617935
11051.916504	-152.124008
11057.299805	-152.385971
11062.683105	-153.742020
11068.066406	-155.832092
11073.449707	-156.050522
11078.833008	-154.902771
11084.216309	-155.033768
11089.599609	-154.090454
11094.982910	-153.206543
11100.366211	-153.292633
11105.749512	-152.695251
11111.132813	-151.847885
11116.516113	-151.024536
11121.899414	-151.134506
11127.282715	-150.602066
11132.666016	-150.118469
11138.049316	-150.081833
11143.432617	-150.225296
11148.815918	-148.265991
11154.199219	-147.563156
11159.582520	-147.317795
11164.965820	-147.781494
11170.349121	-147.346710
11175.732422	-145.730255
11181.115723	-146.062668
11186.499023	-146.160660
11191.882324	-145.498123
11197.265625	-144.394943
11202.648926	-142.379562
11208.032227	-143.640228
11213.415527	-144.236618
11218.798828	-143.020905
11224.182129	-140.735474
11229.565430	-141.643677
11234.948730	-143.383316
11240.332031	-143.475815
11245.715332	-141.629883
11251.098633	-141.330444
11256.481934	-144.110489
11261.865234	-145.191040
11267.248535	-145.624512
11272.631836	-144.741241
11278.015137	-143.472244
11283.398438	-145.329376
11288.781738	-145.681320
11294.165039	-145.432220
11299.548340	-146.216400
11304.931641	-145.807816
11310.314941	-145.420654
11315.698242	-145.488815
11321.081543	-142.657013
11326.464844	-140.435867
11331.848145	-142.803619
11337.231445	-143.701141
11342.614746	-143.790878
11347.998047	-143.705963
11353.381348	-143.009689
11358.764648	-138.655243
11364.147949	-137.842697
11369.531250	-142.545319
11374.914551	-144.290497
11380.297852	-144.135696
11385.681152	-144.520340
11391.064453	-144.466293
11396.447754	-144.874939
11401.831055	-143.231018
11407.214355	-144.460785
11412.597656	-148.034088
11417.980957	-146.133163
11423.364258	-139.152481
11428.747559	-139.157623
11434.130859	-147.151077
11439.514160	-149.118683
11444.897461	-147.037354
11450.280762	-146.103149
11455.664063	-148.449127
11461.047363	-148.627563
11466.430664	-147.271942
11471.813965	-140.757385
11477.197266	-139.197800
11482.580566	-145.217438
11487.963867	-149.806152
11493.347168	-148.893509
11498.730469	-144.781906
11504.113770	-145.567307
11509.497070	-151.024261
11514.880371	-154.271439
11520.263672	-154.763351
11525.646973	-152.661728
11531.030273	-149.894592
11536.413574	-152.614029
11541.796875	-155.626785
11547.180176	-155.655090
11552.563477	-154.170776
11557.946777	-147.407715
11563.330078	-146.606949
11568.713379	-151.132202
11574.096680	-150.277374
11579.479980	-149.880737
11584.863281	-148.099228
11590.246582	-145.939484
11595.629883	-143.760406
11601.013184	-141.814087
11606.396484	-142.060425
11611.779785	-141.866898
11617.163086	-140.961044
11622.546387	-136.190491
11627.929688	-134.495026
11633.312988	-138.833984
11638.696289	-142.092422
11644.079590	-142.685211
11649.462891	-143.232544
11654.846191	-143.715210
11660.229492	-142.995972
11665.612793	-142.132187
11670.996094	-143.036011
11676.379395	-142.832413
11681.762695	-142.652863
11687.145996	-141.811996
11692.529297	-141.477554
11697.912598	-137.248245
11703.295898	-137.110443
11708.679199	-142.190506
11714.062500	-143.125046
11719.445801	-143.400284
11724.829102	-139.107803
11730.212402	-139.810486
11735.595703	-146.554794
11740.979004	-147.492889
11746.362305	-147.634094
11751.745605	-146.786530
11757.128906	-148.318863
11762.512207	-148.803711
11767.895508	-148.985855
11773.278809	-148.974060
11778.662109	-147.913712
11784.045410	-146.557297
11789.428711	-146.352097
11794.812012	-146.506073
11800.195313	-145.377426
11805.578613	-148.272232
11810.961914	-151.572876
11816.345215	-151.650742
11821.728516	-151.381927
11827.111816	-149.941666
11832.495117	-150.267776
11837.878418	-150.187576
11843.261719	-150.179840
11848.645020	-149.729858
11854.028320	-149.448410
11859.411621	-147.220352
11864.794922	-141.787796
11870.178223	-142.219803
11875.561523	-146.803055
11880.944824	-147.522461
11886.328125	-147.177811
11891.711426	-145.054565
11897.094727	-142.673096
11902.478027	-145.793396
11907.861328	-149.672409
11913.244629	-149.839584
11918.627930	-148.836533
11924.011230	-144.490829
11929.394531	-144.557434
11934.777832	-150.075012
11940.161133	-152.107315
11945.544434	-148.931808
11950.927734	-143.715469
11956.311035	-145.098785
11961.694336	-150.188385
11967.077637	-150.538437
11972.460938	-150.185333
11977.844238	-148.694839
11983.227539	-149.443405
11988.610840	-150.176056
11993.994141	-149.022202
11999.377441	-143.661346
12004.760742	-143.141571
12010.144043	-145.826462
12015.527344	-145.567230
12020.910645	-144.205780
12026.293945	-142.456451
12031.677246	-139.606293
12037.060547	-138.322266
12042.443848	-140.212418
12047.827148	-142.705399
12053.210449	-144.423843
12058.593750	-145.513336
12063.977051	-143.782181
12069.360352	-144.837891
12074.743652	-148.629929
12080.126953	-149.111511
12085.510254	-149.652664
12090.893555	-147.390305
12096.276855	-142.632706
12101.660156	-141.602615
12107.043457	-145.288391
12112.426758	-150.160950
12117.810059	-150.453842
12123.193359	-150.855042
12128.576660	-149.772537
12133.959961	-146.083588
12139.343262	-146.916351
12144.726563	-145.507965
12150.109863	-141.770889
12155.493164	-144.915741
12160.876465	-148.734161
12166.259766	-148.114273
12171.643066	-145.396790
12177.026367	-141.162415
12182.409668	-142.602325
12187.792969	-147.128479
12193.176270	-147.415802
12198.559570	-145.602234
12203.942871	-145.126938
12209.326172	-148.874786
12214.709473	-151.182800
12220.092773	-151.714233
12225.476074	-150.516449
12230.859375	-152.163605
12236.242676	-154.885727
12241.625977	-155.895767
12247.009277	-154.715439
12252.392578	-152.872223
12257.775879	-154.152649
12263.159180	-150.755188
12268.542480	-147.006729
12273.925781	-143.649811
12279.309082	-143.416397
12284.692383	-146.911423
12290.075684	-143.008118
12295.458984	-143.494278
12300.842285	-143.557816
12306.225586	-144.051804
12311.608887	-144.664719
12316.992188	-147.287399
12322.375488	-150.422241
12327.758789	-150.944290
12333.142090	-149.934753
12338.525391	-150.904709
12343.908691	-150.601624
12349.291992	-149.454300
12354.675293	-150.784317
12360.058594	-150.824905
12365.441895	-148.388779
12370.825195	-145.841919
12376.208496	-145.217224
12381.591797	-146.684845
12386.975098	-149.189636
12392.358398	-149.707352
12397.741699	-150.409180
12403.125000	-152.011108
12408.508301	-150.781113
12413.891602	-150.712097
12419.274902	-151.632706
12424.658203	-147.999329
12430.041504	-146.472137
12435.424805	-147.558670
12440.808105	-150.837723
12446.191406	-153.183502
12451.574707	-151.496292
12456.958008	-150.056732
12462.341309	-151.448441
12467.724609	-152.186523
12473.107910	-151.406158
12478.491211	-150.802673
12483.874512	-150.220734
12489.257813	-149.148499
12494.641113	-148.272751
12500.024414	-147.531189
12505.407715	-146.664215
12510.791016	-145.821762
12516.174316	-145.393616
12521.557617	-147.056000
12526.940918	-144.816971
12532.324219	-145.054688
12537.707520	-147.227203
12543.090820	-148.252502
12548.474121	-148.843857
12553.857422	-148.345261
12559.240723	-148.295517
12564.624023	-147.947784
12570.007324	-146.134796
12575.390625	-143.455933
12580.773926	-143.209900
12586.157227	-145.611862
12591.540527	-146.356003
