Frequency (Hz)	Level (dB)
1512.707520	-57.688267
1518.090820	-56.268379
1523.474121	-56.702999
1528.857422	-57.500813
1534.240723	-56.528538
1539.624023	-55.422680
1545.007324	-53.069851
1550.390625	-53.786880
1555.773926	-51.636829
1561.157227	-47.798069
1566.540527	-43.463558
1571.923828	-39.536160
1577.307129	-40.650547
1582.690430	-46.836018
1588.073730	-51.713455
1593.457031	-53.438721
1598.840332	-53.540524
1604.223633	-55.534428
1609.606934	-57.477791
1614.990234	-56.248367
1620.373535	-55.385754
1625.756836	-56.819149
1631.140137	-59.312077
1636.523438	-60.988243
1641.906738	-59.992268
1647.290039	-53.925446
1652.673340	-50.039333
1658.056641	-52.892952
1663.439941	-54.885605
1668.823242	-54.058289
1674.206543	-54.316769
1679.589844	-58.701988
1684.973145	-61.966518
1690.356445	-61.335556
1695.739746	-60.584732
1701.123047	-60.239044
1706.506348	-59.912834
1711.889648	-58.909702
1717.272949	-59.427074
1722.656250	-58.955097
1728.039551	-57.609097
1733.422852	-53.928223
1738.806152	-51.978714
1744.189453	-53.749805
1749.572754	-50.442894
1754.956055	-46.807701
1760.339355	-44.138004
1765.722656	-42.897469
1771.105957	-44.579205
1776.489258	-49.123318
1781.872559	-53.237820
1787.255859	-54.540737
1792.639160	-55.663807
1798.022461	-58.008778
1803.405762	-59.286636
1808.789063	-59.904766
1814.172363	-59.454338
1819.555664	-58.174149
1824.938965	-58.780937
1830.322266	-59.781651
1835.705566	-56.870682
1841.088867	-53.759876
1846.472168	-56.706284
1851.855469	-57.212059
1857.238770	-57.274879
1862.622070	-60.605694
1868.005371	-59.426476
1873.388672	-56.208752
1878.771973	-57.198391
1884.155273	-59.486244
1889.538574	-60.088173
1894.921875	-61.000591
1900.305176	-61.136681
1905.688477	-60.877636
1911.071777	-61.972137
1916.455078	-63.076954
1921.838379	-61.721718
1927.221680	-61.596996
1932.604980	-59.814907
1937.988281	-59.694275
1943.371582	-56.869061
1948.754883	-57.172306
1954.138184	-56.286766
1959.521484	-56.584206
1964.904785	-53.703083
1970.288086	-50.419800
1975.671387	-44.976463
1981.054688	-41.275829
1986.437988	-42.152874
1991.821289	-43.809494
1997.204590	-49.537704
2002.587891	-53.510506
2007.971191	-55.861179
